chapter,verse,word,start_of_clause,end_of_clause
40,13,W,-,-
40,13,<YTW,-,e
40,13,JWDJ<NH,b,e
40,14,>T,b,-
40,14,MJ,-,-
40,14,NW<Y,-,e
40,14,W,b,-
40,14,JBJNHW,-,e
40,14,W,b,-
40,14,JLMDHW,-,-
40,14,B,-,-
40,14,>WRX,-,-
40,14,MCPV,-,e
40,14,W,b,-
40,14,JLMDHW,-,-
40,14,D<T,-,e
40,14,W,b,-
40,14,DRK,-,-
40,14,TBWNWT,-,-
40,14,JWDJ<NW,-,e
40,15,HN,b,-
40,15,GW>JM,-,-
40,15,K,-,-
40,15,MR,-,-
40,15,M,-,-
40,15,DLJ,-,e
40,15,W,b,-
40,15,K,-,-
40,15,CXQ,-,-
40,15,MZNJM,-,-
40,15,NXCBW,-,e
40,15,HN,b,-
40,15,>JJM,-,-
40,15,K,-,-
40,15,DQ,-,e
40,15,W,b,-
40,15,JVWL,-,e
40,16,W,b,-
40,16,LBNWN,-,-
40,16,>JN,-,-
40,16,DJ,-,e
40,16,B<R,b,e
40,16,W,b,-
40,16,XJTW,-,-
40,16,>JN,-,-
40,16,DJ,-,-
40,16,<WLH,-,e
40,17,KWL,b,-
40,17,H,-,-
40,17,GW>JM,-,-
40,17,K,-,-
40,17,>JN,-,-
40,17,NGDW,-,e
40,17,W,b,-
40,17,K,-,-
40,17,>PS,-,-
40,17,W,-,-
40,17,THWW,-,-
40,17,NXCBW,-,-
40,17,LW,-,e
40,18,W,b,-
40,18,>L,-,-
40,18,MJ>,-,-
40,18,TDMJWNJ,-,-
40,18,>L,-,e
40,18,W,b,-
40,18,MH,-,-
40,18,DMWT,-,e
40,18,T<RWKW,b,-
40,18,LJ,-,e
40,19,H,b,-
40,19,PSL,-,-
40,19,W,-,-
40,19,J<FH,-,-
40,19,MSK,-,-
40,19,XRC,-,e
40,19,W,b,-
40,19,YWRP,-,-
40,19,B,-,-
40,19,ZHB,-,-
40,19,W,-,-
40,19,JRQ<NW,-,e
40,19,W,b,-
40,19,RTQWT,-,-
40,19,KSP,-,-
40,19,YWRP,-,e
40,20,H,b,-
40,20,MSKN,-,-
40,20,TRWMH,-,e
40,20,<Y,b,-
40,20,LW>,b,-
40,20,JRBQ,-,e
40,20,W,-,-
40,20,BXR,-,e
40,20,XRC,b,-
40,20,XKM,-,-
40,20,W,-,-
40,20,BCQ,-,-
40,20,LW,-,e
40,20,L,b,-
40,20,HWKJN,-,-
40,20,PSL,-,e
40,20,LW>,b,-
40,20,JMWV,-,e
40,21,H,b,-
40,21,LW>,-,-
40,21,TD<W,-,e
40,21,H,b,-
40,21,LW>,-,-
40,21,TCM<W,-,e
40,21,H,b,-
40,21,LW>,-,-
40,21,HWGD,-,-
40,21,M,-,-
40,21,RWC,-,-
40,21,LKMH,-,e
40,21,H,b,-
40,21,LW>,-,-
40,21,HBJNWTMH,-,-
40,21,MWSDWT,-,-
40,21,>RY,-,e
40,22,H,b,-
40,22,JWCB,-,-
40,22,<L,-,-
40,22,XWG,-,-
40,22,H,-,-
40,22,>RY,-,e
40,22,W,b,-
40,22,JWCBJH>,-,-
40,22,K,-,-
40,22,XGBJM,-,e
40,22,H,b,-
40,22,NWVH,-,-
40,22,K,-,-
40,22,DWQ,-,-
40,22,CMJM,-,e
40,22,W,b,-
40,22,JMTXM,-,-
40,22,K,-,-
40,22,>WHL,-,e
40,22,L,b,-
40,22,CBT,-,e
40,23,H,b,-
40,23,NWTN,-,-
40,23,RWZNJM,-,-
40,23,L,-,-
40,23,>JN,-,e
40,23,CWPVJ,b,-
40,23,>RY,-,-
40,23,K,-,-
40,23,THW,-,-
40,23,<FH,-,e
40,24,>P,b,-
40,24,BL,-,-
40,24,NV<W,-,e
40,24,>P,b,-
40,24,BL,-,-
40,24,ZR<W,-,e
40,24,>P,b,-
40,24,BL,-,-
40,24,CRCW,-,-
40,24,B,-,-
40,24,>RY,-,-
40,24,GZ<M,-,e
40,24,GM,b,-
40,24,N<CP,-,-
40,24,BHMH,-,e
40,24,W,b,-
40,24,JJBCW,-,e
40,24,W,b,-
40,24,S<RH,-,-
40,24,K,-,-
40,24,QC,-,-
40,24,TF>M,-,e
40,25,>L,b,-
40,25,MJ>,-,-
40,25,TDMJWNJ,-,e
40,25,W,b,-
40,25,>CW>,-,e
40,25,JW>MR,b,-
40,25,QDWC,-,e
40,26,F>W,b,-
40,26,MRWM,-,-
40,26,<JNJKMH,-,e
40,26,W,b,-
40,26,R>W,-,e
40,26,MJ,b,-
40,26,BR>,-,-
40,26,>LH,-,e
40,26,H,b,-
40,26,MWYJ>,-,-
40,26,B,-,-
40,26,MSPR,-,-
40,26,YB>M,-,e
40,26,L,b,-
40,26,KWLM,-,-
40,26,B,-,-
40,26,CM,-,-
40,26,JQR>,-,e
40,26,M,b,-
40,26,RWB,-,-
40,26,>WNJM,-,-
40,26,W,-,-
40,26,>MY,-,-
40,26,KWXW,-,-
40,26,W,-,-
40,26,>JC,-,-
40,26,LW>,-,-
40,26,N<DR,-,e
40,27,LMH,b,-
40,27,T>WMR,-,e
40,27,J<QWB,b,e
40,27,W,b,-
40,27,TDBR,-,e
40,27,JFR>L,b,e
40,27,NSTRH,b,-
40,27,DRKJ,-,-
40,27,M,-,-
40,27,JHWH,-,e
40,27,W,b,-
40,27,M,-,-
40,27,>LWHJ,-,-
40,27,MCPVJ,-,-
40,27,J<BWR,-,e
40,28,H,b,-
40,28,LW>,-,-
40,28,JD<TH,-,e
40,28,>M,b,-
40,28,LW>,-,-
40,28,CM<TH,-,e
40,28,>LWHJ,b,-
40,28,<WLM,-,-
40,28,JHWH,-,e
40,28,BWR>,b,-
40,28,QYWWT,-,-
40,28,H,-,-
40,28,>RY,-,e
40,28,LW>,b,-
40,28,J<P,-,e
40,28,W,b,-
40,28,LW>,-,-
40,28,JG<,-,e
40,28,W,b,-
40,28,>JN,-,-
40,28,XQR,-,-
40,28,L,-,-
40,28,TBWNTJW,-,e
40,29,H,b,-
40,29,NWTN,-,-
40,29,L,-,-
40,29,J<P,-,-
40,29,KWX,-,e
40,29,W,b,-
40,29,L,-,-
40,29,>JN,-,-
40,29,>WNJM,-,-
40,29,<WYMH,-,-
40,29,JRBH,-,e
40,30,W,b,-
40,30,J<PW,-,-
40,30,N<RJM,-,e
40,30,W,b,-
40,30,JG<W,-,e
40,30,W,b,-
40,30,BXWRJM,-,-
40,30,KCWL,-,-
40,30,JKCWLW,-,e
40,31,W,b,-
40,31,QWJ,-,-
40,31,JHWH,-,-
40,31,JXLJPW,-,-
40,31,KWX,-,e
40,31,W,b,-
40,31,J<LW,-,-
40,31,>BR,-,-
40,31,K,-,-
40,31,NCRJM,-,e
40,31,JRWYW,b,e
40,31,W,b,-
40,31,LW>,-,-
40,31,JJG<W,-,e
40,31,JLKW,b,e
40,31,W,b,-
40,31,LW>,-,-
40,31,J<WPW,-,e
41,1,HXRJCW,b,-
41,1,>LJ,-,e
41,1,>JJM,b,e
41,1,W,b,-
41,1,L>WMJM,-,-
41,1,JXLJPW,-,-
41,1,KWX,-,e
41,1,JGWCW,b,e
41,1,>Z,b,-
41,1,JDBRW,-,e
41,1,JXDJW,b,-
41,1,L,-,-
41,1,MCPV,-,-
41,1,NQRBH,-,e
41,2,MJ,b,-
41,2,H<JR,-,-
41,2,M,-,-
41,2,MZRX,-,e
41,2,YDQ,b,-
41,2,W,-,-
41,2,JQR>HW,-,-
41,2,L,-,-
41,2,RGLJW,-,e
41,2,W,b,-
41,2,JTN,-,-
41,2,L,-,-
41,2,PNJW,-,-
41,2,GW>JM,-,e
41,2,W,b,-
41,2,MLKJM,-,-
41,2,JWRJD,-,e
41,2,W,b,-
41,2,JTN,-,-
41,2,K,-,-
41,2,<PR,-,-
41,2,XRBW,-,e
41,2,K,b,-
41,2,QC,-,-
41,2,NWDP,-,-
41,2,QCTW,-,e
41,3,W,b,-
41,3,JRDPM,-,e
41,3,W,b,-
41,3,J<BWR,-,-
41,3,CLWM,-,-
41,3,>WRX,-,e
41,3,B,b,-
41,3,RGLJW,-,-
41,3,LW>,-,-
41,3,JBJNW,-,e
41,4,MJ>,b,-
41,4,P<L,-,e
41,4,W,b,-
41,4,<FH,-,e
41,4,QWRH,b,-
41,4,H,-,-
41,4,DWRWT,-,-
41,4,M,-,-
41,4,RW>C,-,e
41,4,>NJ,b,-
41,4,JHWH,-,-
41,4,RJCWN,-,e
41,4,W,b,-
41,4,>T,-,-
41,4,>XRWNJM,-,-
41,4,>NJ,-,-
41,4,HW>H,-,e
41,5,R>W,b,-
41,5,>JJM,-,e
41,5,W,b,-
41,5,JR>W,-,e
41,5,QY>WWT,b,-
41,5,H,-,-
41,5,>RY,-,-
41,5,JXDW,-,e
41,5,QRBW,b,e
41,5,W,b,-
41,5,>TJWN,-,e
41,6,>JC,b,-
41,6,>T,-,-
41,6,R<JHW,-,e
41,6,J<ZWRW,b,e
41,6,L,b,-
41,6,>XJHW,-,-
41,6,JW>MR,-,e
41,6,XZQ,b,e
41,7,W,b,-
41,7,JXZQ,-,-
41,7,XRC,-,-
41,7,>T,-,-
41,7,YWRP,-,e
41,7,MXLJQ,b,-
41,7,PLVJC,-,-
41,7,>T,-,-
41,7,>WLM,-,-
41,7,P<M,-,e
41,7,JW>MR,b,-
41,7,L,-,-
41,7,DBQ,-,e
41,7,VWB,b,-
41,7,HW>H,-,e
41,7,W,b,-
41,7,JXZQHW,-,-
41,7,B,-,-
41,7,MSMRJM,-,e
41,7,LW>,b,-
41,7,JMWV,-,e
41,8,W,b,-
41,8,>TH,-,e
41,8,JFR>L,b,-
41,8,<BDJ,-,e
41,8,J<QWB,b,e
41,8,>CR,b,-
41,8,BXRTJKH,-,e
41,8,ZR<,b,-
41,8,>BRHM,-,-
41,8,>WHBJ,-,e
41,9,>CR,b,-
41,9,HXZQTJKH,-,-
41,9,M,-,-
41,9,QYWWT,-,-
41,9,H,-,-
41,9,>RY,-,e
41,9,W,b,-
41,9,M,-,-
41,9,>YJLJH>,-,-
41,9,QR>TJKH,-,e
41,9,W,b,-
41,9,>WMRH,-,-
41,9,LKH,-,e
41,9,<BDJ,b,-
41,9,>TH,-,e
41,9,BXRTJKH,b,e
41,9,W,b,-
41,9,LW>,-,-
41,9,M>STJKH,-,e
41,10,>L,b,-
41,10,TJR>,-,e
41,10,KJ>,b,-
41,10,<MKH,-,-
41,10,>NJ,-,e
41,10,>L,b,-
41,10,TCT<,-,e
41,10,KJ>,b,-
41,10,>NJ,-,-
41,10,>LWHJKH,-,e
41,10,>MYTJKH,b,e
41,10,>P,b,-
41,10,<ZRTJKH,-,e
41,10,>P,b,-
41,10,TMKTJKH,-,-
41,10,B,-,-
41,10,JMJN,-,-
41,10,YDQJ,-,e
41,11,HN,b,-
41,11,JBWCW,-,e
41,11,W,b,-
41,11,JKLMW,-,-
41,11,KWL,-,e
41,11,H,b,-
41,11,NXRJM,-,-
41,11,BKH,-,e
41,11,JWBDW,b,e
41,11,KWL,b,-
41,11,>NCJ,-,-
41,11,RJBKH,-,e
41,12,W,b,e
41,12,>NCJ,b,-
41,12,MYTKH,-,e
41,12,JHJW,b,-
41,12,K,-,-
41,12,>JN,-,-
41,12,W,-,-
41,12,K,-,-
41,12,>PS,-,-
41,12,>NCJ,-,-
41,12,MLXMTKH,-,e
41,13,KJ>,b,-
41,13,>NJ,-,-
41,13,JHWH,-,-
41,13,>LWHJKH,-,e
41,13,MXZJQ,b,-
41,13,JMJNKH,-,e
41,13,H,b,-
41,13,>WMR,-,-
41,13,LKH,-,e
41,13,>L,b,-
41,13,TJR>,-,e
41,13,>NJ,b,-
41,13,<ZRTJKH,-,e
41,14,>L,b,-
41,14,TJR>J,-,e
41,14,TWL<T,b,-
41,14,J<QWB,-,e
41,14,W,b,-
41,14,MJTJ,-,-
41,14,JFR>L,-,e
41,14,>NJ,b,-
41,14,<ZRTJKH,-,e
41,14,N>WM,b,-
41,14,JHWH,-,e
41,14,W,b,-
41,14,GW>LKH,-,-
41,14,QDWC,-,-
41,14,JFR>L,-,e
41,15,HNH,b,-
41,15,FMTJKH,-,-
41,15,L,-,-
41,15,MWRG,-,-
41,15,XRWY,-,-
41,15,XDC,-,-
41,15,B<L,-,-
41,15,PJ,-,-
41,15,,-,-
41,15,PJWT,-,e
41,15,TDWC,b,-
41,15,HRJM,-,e
41,15,W,b,-
41,15,TDQ,-,e
41,15,W,b,-
41,15,GB<WT,-,-
41,15,K,-,-
41,15,MWY,-,-
41,15,TFJM,-,e
41,16,TZRM,b,e
41,16,W,b,-
41,16,RWX,-,-
41,16,TF>M,-,e
41,16,W,b,-
41,16,S<RH,-,-
41,16,TPJY,-,-
41,16,>WTMH,-,e
41,16,W,b,-
41,16,>TH,-,-
41,16,TGJL,-,-
41,16,B,-,-
41,16,JHWH,-,e
41,16,W,b,-
41,16,B,-,-
41,16,QDWC,-,-
41,16,JFR>L,-,-
41,16,TTHLL,-,e
41,17,H,b,-
41,17,<NJJM,-,-
41,17,H,-,-
41,17,>BJWNJM,-,-
41,17,H,-,-
41,17,MBQCJM,-,-
41,17,MJM,-,e
41,17,W,b,-
41,17,>JN,-,e
41,17,LCWNMH,b,-
41,17,B,-,-
41,17,YMH,-,-
41,17,NCTH,-,e
41,17,>NJ,b,-
41,17,JHWH,-,e
41,17,><NM,b,e
41,17,>LWHJ,b,-
41,17,JFR>L,-,e
41,17,LW>,b,-
41,17,><ZWBM,-,e
41,18,>PTXH,b,-
41,18,<L,-,-
41,18,CP>JM,-,-
41,18,NHRWT,-,e
41,18,W,b,-
41,18,B,-,-
41,18,TWK,-,-
41,18,BQ<WT,-,-
41,18,M<JNJM,-,e
41,18,>FJMH,b,-
41,18,H,-,-
41,18,MDBR,-,-
41,18,L,-,-
41,18,>GM,-,-
41,18,MJM,-,e
41,18,W,b,-
41,18,>RY,-,-
41,18,YJ>H,-,-
41,18,L,-,-
41,18,MWY>J,-,-
41,18,MJM,-,e
41,19,>TNH,b,-
41,19,B,-,-
41,19,MDBR,-,-
41,19,>RZ,-,-
41,19,CVH,-,-
41,19,W,-,-
41,19,HDS,-,-
41,19,W,-,-
41,19,<Y,-,-
41,19,CMN,-,e
41,19,>FJMH,b,-
41,19,B,-,-
41,19,<RBH,-,-
41,19,BR>WC,-,-
41,19,TRHR,-,-
41,19,W,-,-
41,19,T>CWR,-,-
41,19,JXDW,-,e
41,20,LM<N,b,-
41,20,JR>W,-,e
41,20,W,b,-
41,20,JD<W,-,e
41,20,W,b,-
41,20,JBJNW,-,-
41,20,W,-,-
41,20,JFJMW,-,e
41,20,W,b,-
41,20,JFKJLW,-,-
41,20,JXDJW,-,e
41,20,KJ>,b,-
41,20,JD,-,-
41,20,JHWH,-,-
41,20,<FTH,-,-
41,20,ZW>T,-,e
41,20,W,b,-
41,20,QDWC,-,-
41,20,JFR>L,-,-
41,20,BR>H,-,e
41,21,QRBW,b,-
41,21,RJBKMH,-,e
41,21,JW>MR,b,-
41,21,JHWH,-,e
41,21,HGJCW,b,-
41,21,<YMWTJKMH,-,e
41,21,JW>MR,b,-
41,21,MLK,-,-
41,21,J<QWB,-,e
41,22,JGJCW,b,e
41,22,W,b,-
41,22,JGJDW,-,-
41,22,LNW,-,e
41,22,>T,b,-
41,22,>CR,-,-
41,22,TQR>WN,-,e
41,22,H,b,-
41,22,R>JCWNWT,-,e
41,22,MH,b,-
41,22,HNH,-,e
41,22,HGJDW,b,e
41,22,W,b,-
41,22,NFJMH,-,-
41,22,LBNW,-,e
41,22,W,b,-
41,22,ND<H,-,-
41,22,>W,-,-
41,22,>XRWNWT,-,e
41,22,>W,b,-
41,22,H,-,-
41,22,B>WT,-,-
41,22,HCMJ<WNW,-,e
41,23,HGJDW,b,e
41,23,H,b,-
41,23,>WTJWT,-,-
41,23,L,-,-
41,23,>XWR,-,e
41,23,W,b,-
41,23,ND<H,-,e
41,23,KJ>,b,-
41,23,>LWHJM,-,-
41,23,>TMH,-,e
41,23,>P,b,-
41,23,TJVJBW,-,e
41,23,W,b,-
41,23,TR<W,-,e
41,23,W,b,-
41,23,NCM<H,-,e
41,23,W,b,-
41,23,NR>H,-,-
41,23,JXDJW,-,e
41,24,HNH,b,-
41,24,>TMH,-,-
41,24,M,-,-
41,24,>JN,-,e
41,24,W,b,-
41,24,PW<LKMH,-,e
41,24,TW<BH,b,e
41,24,JBXR,b,-
41,24,BKMH,-,e
41,25,H<JRWT,b,-
41,25,M,-,-
41,25,YPWN,-,e
41,25,W,b,-
41,25,J>TJW,-,e
41,25,M,b,-
41,25,MZRX,-,-
41,25,CMC,-,-
41,25,W,-,-
41,25,JQR>,-,-
41,25,B,-,-
41,25,CMW,-,e
41,25,W,b,-
41,25,JBW>W,-,-
41,25,SGNJM,-,-
41,25,KMW,-,-
41,25,XMR,-,e
41,25,W,b,-
41,25,KMW,-,-
41,25,JWYR,-,e
41,25,W,b,-
41,25,JRMWS,-,-
41,25,VJV,-,e
41,26,MJ>,b,-
41,26,HGJD,-,-
41,26,M,-,-
41,26,RWC,-,e
41,26,W,b,-
41,26,ND<H,-,e
41,26,M,b,-
41,26,L,-,-
41,26,PNJM,-,e
41,26,W,b,-
41,26,N>WMRH,-,e
41,26,YDQ,b,e
41,26,>P,b,-
41,26,>JN,-,-
41,26,MGJD,-,e
41,26,>P,b,-
41,26,>JN,-,-
41,26,MCMJ<,-,e
41,26,>P,b,-
41,26,>JN,-,-
41,26,CWM<,-,-
41,26,>MRJKMH,-,e
41,27,RJCWN,b,-
41,27,L,-,-
41,27,YJWN,-,e
41,27,HNH,b,-
41,27,HNWMH,-,e
41,27,W,b,-
41,27,L,-,-
41,27,JRWCLJM,-,e
41,27,MBFR,b,-
41,27,>TN,-,e
41,28,W,b,-
41,28,>R>H,-,e
41,28,W,b,-
41,28,>JN,-,-
41,28,>JC,-,e
41,28,W,b,-
41,28,M,-,-
41,28,>LH,-,e
41,28,W,b,-
41,28,>JN,-,-
41,28,JW<Y,-,e
41,28,>C>LM,b,e
41,28,W,b,-
41,28,JCJBW,-,-
41,28,DBR,-,e
41,29,HNH,b,-
41,29,KWLM,-,-
41,29,>JN,-,e
41,29,W,b,-
41,29,>PS,-,-
41,29,M<FJHMH,-,e
41,29,RWX,b,-
41,29,W,-,-
41,29,TWHW,-,-
41,29,NSJKJHMH,-,e
42,1,HNH,b,-
42,1,<BDJ,-,e
42,1,>TMWKH,b,-
42,1,BW,-,e
42,1,BXJRJ,b,e
42,1,RYTH,b,-
42,1,NPCJ,-,e
42,1,NTTJ,b,-
42,1,RWXJ,-,-
42,1,<LJW,-,e
42,1,W,b,-
42,1,MCPVW,-,-
42,1,L,-,-
42,1,GW>JM,-,-
42,1,JWYJ>,-,e
42,2,LW>,b,-
42,2,JZ<Q,-,e
42,2,W,b,-
42,2,LW>,-,-
42,2,JF>,-,e
42,2,W,b,-
42,2,LW>,-,-
42,2,JCMJ<,-,-
42,2,B,-,-
42,2,XWY,-,-
42,2,QWLW,-,e
42,3,QNH,b,-
42,3,RYWY,-,-
42,3,LW>,-,-
42,3,JCBWR,-,e
42,3,W,b,-
42,3,PCTH,-,-
42,3,KHH,-,e
42,3,LW>,b,-
42,3,JKBH,-,e
42,3,L,b,-
42,3,>MT,-,-
42,3,JWYJ>,-,-
42,3,MCPV,-,e
42,4,W,b,-
42,4,LW>,-,-
42,4,JKHH,-,e
42,4,W,b,-
42,4,LW>,-,-
42,4,JRWY,-,e
42,4,<D,b,-
42,4,JFJM,-,-
42,4,B,-,-
42,4,>RY,-,-
42,4,MCPV,-,e
42,4,W,b,-
42,4,L,-,-
42,4,TWRTJW,-,-
42,4,>JJM,-,-
42,4,JNXJLW,-,e
42,5,KWH,b,-
42,5,>MR,-,-
42,5,H,-,-
42,5,>L,-,-
42,5,H,-,-
42,5,>LWHJM,-,e
42,5,BWRH,b,-
42,5,H,-,-
42,5,CMJM,-,e
42,5,W,b,-
42,5,NWVJHMH,-,e
42,5,RWQ<,b,-
42,5,H,-,-
42,5,>RY,-,-
42,5,W,-,-
42,5,Y>Y>JH,-,e
42,5,NWTN,b,-
42,5,NCMH,-,-
42,5,L,-,-
42,5,<M,-,-
42,5,<LJH>,-,e
42,5,W,b,-
42,5,RWX,-,e
42,5,L,b,-
42,5,HWLKJM,-,-
42,5,BH,-,e
42,6,>NJ,b,-
42,6,JJJJJ,-,-
42,6,QRTJKH,-,-
42,6,B,-,-
42,6,YDQ,-,e
42,6,W,b,-
42,6,>XZJQH,-,-
42,6,B,-,-
42,6,JDKH,-,e
42,6,W,b,-
42,6,>YWRKH,-,e
42,6,W,b,-
42,6,>TNKH,-,-
42,6,L,-,-
42,6,BRJT,-,-
42,6,<M,-,-
42,6,L,-,-
42,6,>WR,-,-
42,6,GW>JM,-,e
42,7,L,b,-
42,7,PQWX,-,-
42,7,<JNJM,-,-
42,7,<WRWT,-,e
42,7,L,b,-
42,7,HWYJ>,-,-
42,7,M,-,-
42,7,MSGR,-,-
42,7,>SWR,-,e
42,7,W,b,-
42,7,M,-,-
42,7,BJT,-,-
42,7,KL>,-,-
42,7,JWCBJ,-,-
42,7,XWCK,-,e
42,8,>NJ,b,-
42,8,JHWH,-,e
42,8,HW>H,b,-
42,8,W,-,-
42,8,CMJ,-,e
42,8,W,b,-
42,8,KBWDJ,-,-
42,8,L,-,-
42,8,>XR,-,-
42,8,LW>,-,-
42,8,>TN,-,e
42,8,W,b,-
42,8,THLTJ,-,-
42,8,L,-,-
42,8,PSJLJM,-,e
42,9,H,b,-
42,9,RJCWNWT,-,e
42,9,HNH,b,-
42,9,B>W,-,e
42,9,W,b,-
42,9,H,-,-
42,9,XDCWT,-,-
42,9,>NJ,-,-
42,9,MGJD,-,e
42,9,B,b,-
42,9,VRM,-,-
42,9,TYMXNH,-,e
42,9,>CMJ<,b,-
42,9,>TKMH,-,e
42,10,CJRW,b,-
42,10,L,-,-
42,10,JHWH,-,-
42,10,CJR,-,-
42,10,XDC,-,e
42,10,W,b,-
42,10,THLTW,-,-
42,10,M,-,-
42,10,QYH,-,-
42,10,H,-,-
42,10,>RY,-,e
42,10,JWRDJ,b,-
42,10,H,-,-
42,10,JM,-,-
42,10,W,-,-
42,10,MLW>W,-,e
42,10,>JJM,b,-
42,10,W,-,-
42,10,JWCBJHM,-,e
42,11,JF>,b,-
42,11,MDBR,-,-
42,11,<RJW,-,-
42,11,W,-,-
42,11,XYRJM,-,e
42,11,TCB,b,-
42,11,QDR,-,e
42,11,W,b,-
42,11,JRWNW,-,-
42,11,JWCBJ,-,-
42,11,SL<,-,e
42,11,M,b,-
42,11,R>WC,-,-
42,11,HRRJM,-,-
42,11,JYRJXW,-,e
42,12,JFJMW,b,-
42,12,L,-,-
42,12,JHWH,-,-
42,12,KBWD,-,e
42,12,W,b,-
42,12,THLTW,-,-
42,12,B,-,-
42,12,>JJM,-,-
42,12,JGJDW,-,e
42,13,JHWH,b,-
42,13,K,-,-
42,13,GBWR,-,-
42,13,JY>,-,e
42,13,K,b,-
42,13,>JC,-,-
42,13,MLXMWT,-,-
42,13,J<JR,-,-
42,13,QN>H,-,e
42,13,JWDJ<,b,e
42,13,>P,b,-
42,13,JYRJX,-,e
42,13,<L,b,-
42,13,>WJBJW,-,-
42,13,JTGBR,-,e
42,14,>XCJTJ,b,-
42,14,>K,-,-
42,14,M,-,-
42,14,<WLM,-,e
42,14,>XRJC,b,e
42,14,>T>PQH,b,e
42,14,K,b,-
42,14,JWLDH,-,-
42,14,>P<H,-,e
42,14,>CMH,b,e
42,14,W,b,-
42,14,>CWPH,-,-
42,14,JXDJW,-,e
42,15,>XRJBH,b,-
42,15,HRJM,-,-
42,15,W,-,-
42,15,GB<WT,-,e
42,15,W,b,-
42,15,KWL,-,-
42,15,<FBM,-,-
42,15,>WBJC,-,e
42,15,W,b,-
42,15,FMTJ,-,-
42,15,NHRWT,-,-
42,15,L,-,-
42,15,>JJM,-,e
42,15,W,b,-
42,15,>GMJM,-,-
42,15,>WBJC,-,e
42,16,W,b,-
42,16,HWLJKTJ,-,-
42,16,<WRJM,-,-
42,16,B,-,-
42,16,DRK,-,e
42,16,W,b,-
42,16,LW>,-,-
42,16,JD<W,-,e
42,16,B,b,-
42,16,NTJBWT,-,-
42,16,LW>,b,-
42,16,JD<W,-,e
42,16,>DRJKM,-,e
42,16,>FJMH,b,-
42,16,MHCWKJM,-,-
42,16,L,-,-
42,16,PNJHMH,-,-
42,16,L,-,-
42,16,>WR,-,e
42,16,W,b,-
42,16,M<QCJM,-,-
42,16,L,-,-
42,16,MJCWR,-,e
42,16,>LH,b,-
42,16,H,-,-
42,16,DBRJM,-,e
42,16,<FJTJM,b,e
42,16,W,b,-
42,16,LW>,-,-
42,16,<ZBTJM,-,e
42,17,NSGW,b,-
42,17,>XWR,-,e
42,17,W,b,-
42,17,BWCW,-,-
42,17,BWCT,-,e
42,17,H,b,-
42,17,BWVXJM,-,-
42,17,B,-,-
42,17,PSLX,-,e
42,17,H,b,-
42,17,>MRJM,-,-
42,17,L,-,-
42,17,MSKH,-,e
42,17,>TMH,b,-
42,17,>LWHJNW,-,e
42,18,H,b,-
42,18,XRCJM,-,e
42,18,CM<W,b,e
42,18,W,b,-
42,18,H,-,-
42,18,<WRJM,-,e
42,18,HBJVW,b,e
42,18,L,b,-
42,18,R>WT,-,e
42,19,MJ,b,-
42,19,<WR,-,e
42,19,KJ>,b,-
42,19,>M,-,-
42,19,<BDJ,-,e
42,19,W,b,-
42,19,XRC,-,-
42,19,K,-,-
42,19,ML>KJ,-,e
42,19,>CLX,b,e
42,19,MJ,b,-
42,19,<W>R,-,-
42,19,K,-,-
42,19,MCLM,-,e
42,19,W,b,-
42,19,><W>R,-,-
42,19,K,-,-
42,19,<BD,-,-
42,19,JHWH,-,e
42,20,R>JTH,b,-
42,20,RBWT,-,e
42,20,W,b,-
42,20,LW>,-,-
42,20,TCMWR,-,e
42,20,PTXW,b,-
42,20,>WZNJM,-,e
42,20,W,b,-
42,20,LW>,-,-
42,20,JCM<,-,e
42,21,JHWH,b,-
42,21,XPY,-,-
42,21,LM<N,-,-
42,21,YDQW,-,e
42,21,W,b,-
42,21,JGDL,-,-
42,21,TWRH,-,e
42,21,W,b,-
42,21,J>DRHH,-,e
42,22,W,b,-
42,22,HW>H,-,-
42,22,<M,-,-
42,22,BZWZ,-,-
42,22,W,-,-
42,22,CSWJ,-,e
42,22,HPX,b,-
42,22,B,-,-
42,22,XWRJM,-,-
42,22,KWLM,-,e
42,22,W,b,-
42,22,B,-,-
42,22,BTJ,-,-
42,22,KL>JM,-,-
42,22,HWXB>W,-,e
42,22,HJW,b,-
42,22,L,-,-
42,22,BZ,-,e
42,22,W,b,-
42,22,>JN,-,-
42,22,MYJL,-,e
42,22,L,b,-
42,22,MCWSH,-,e
42,22,W,b,-
42,22,>JN,-,-
42,22,>WMR,-,e
42,22,HCB,b,e
42,23,MJ>,b,-
42,23,BKMH,-,-
42,23,W,-,-
42,23,J>ZJN,-,-
42,23,ZW>T,-,e
42,23,W,b,-
42,23,JQCB,-,e
42,23,W,b,-
42,23,JCM<,-,-
42,23,L,-,-
42,23,>XWR,-,e
42,24,MJ>,b,-
42,24,NTN,-,-
42,24,L,-,-
42,24,MCWSH,-,-
42,24,J<QWB,-,e
42,24,W,b,-
42,24,JFR>L,-,-
42,24,L,-,-
42,24,BWZZJM,-,e
42,24,H,b,-
42,24,LW>,-,-
42,24,JHWH,-,e
42,24,ZH,b,-
42,24,XV>NW,-,-
42,24,LW,-,e
42,24,W,b,-
42,24,LW>,-,-
42,24,>BW,-,e
42,24,B,b,-
42,24,DRKJW,-,-
42,24,L,-,-
42,24,HLWK,-,e
42,24,W,b,-
42,24,LW>,-,-
42,24,CM<W,-,-
42,24,B,-,-
